"","price","sqft_living","grade","sqft_above","bathrooms","sqft_basement","bedrooms","floors","waterfront","howOld","view","sqft_living15","zipcode","yr_renovated"
"6845",286651,1830,7,1830,"2.5",0,"3","2","0",11,0,2488,"98001",0
"6851",343000,1040,6,1040,"1.5",0,"2","1","0",62,0,1310,"98155",0
"6854",772500,1720,7,1720,"1",0,"4","1.5","0",87,2,2140,"98117",0
"6860",406100,1410,8,1410,"2.25",0,"3","3","0",10,0,1430,"98103",0
"6867",1060000,3850,11,2430,"3.5",1420,"4","2","0",20,1,2620,"98033",0
"6876",425000,1490,7,1110,"2",380,"4","1","0",38,0,1330,"98144",0
"6883",272000,1380,7,1380,"1.5",0,"3","1","0",52,0,1650,"98055",0
"6888",495000,2380,8,1670,"3.5",710,"3","2","0",18,3,2540,"98118",0
"6900",410500,1150,7,1150,"1",0,"3","1","0",61,0,1210,"98133",0
"6901",502700,2710,8,2710,"3.5",0,"4","2","0",47,0,1590,"98155",0
"6909",469000,2960,8,1570,"1.75",1390,"4","1","0",69,0,1660,"98166",0
"6911",596000,1730,8,1730,"2.5",0,"3","2","0",14,0,1730,"98005",0
"6917",1370000,3510,8,1850,"2.25",1660,"5","1","0",56,2,2680,"98040",0
"6921",540000,3040,8,1430,"2.25",1610,"4","1","0",31,0,1870,"98074",0
"6924",315000,1900,7,1130,"1.75",770,"3","1","0",38,0,1540,"98155",0
"6928",389800,1880,7,1880,"1.75",0,"3","1","0",56,0,1540,"98155",0
"6929",475000,1890,8,1430,"1.75",460,"3","1","0",42,0,1890,"98034",0
"6951",482000,2300,7,1220,"1.75",1080,"3","1","0",31,0,1940,"98072",0
"6956",635000,2500,9,2500,"2.5",0,"4","2","0",17,0,2890,"98075",0
"6958",210500,2040,6,1430,"1.75",610,"2","1","0",30,0,1310,"98003",0
"6961",475000,1780,7,1210,"1.75",570,"3","1","0",38,0,1630,"98034",0
"6963",1580000,3690,11,3690,"3.25",0,"3","2","0",8,0,1880,"98033",0
"6973",707000,3050,8,1590,"2.5",1460,"5","1","0",40,0,2550,"98006",0
"6981",355000,1370,8,1370,"2.25",0,"3","3","0",10,0,1370,"98103",0
"6985",1210000,5400,11,5400,"3.75",0,"3","2","0",18,0,1690,"98053",0
"6986",217000,1690,7,1210,"2",480,"3","1","0",38,0,1930,"98023",0
"7003",2175000,4750,11,4750,"3",0,"4","1.5","0",39,0,3120,"98004",0
"7005",365000,680,5,680,"1",0,"2","1","0",114,0,1120,"98117",0
"7008",225000,1470,7,1160,"2.25",310,"3","1","0",31,0,1570,"98023",0
"7011",465000,1460,7,1460,"1.5",0,"3","1","0",59,0,1610,"98008",0
"7023",330000,1440,8,1440,"1.5",0,"2","1","0",37,0,1460,"98002",0
"7027",795000,2940,10,2940,"2.75",0,"3","2","0",18,0,3110,"98075",0
"7036",3800000,7050,13,4320,"5.5",2730,"5","1","0",37,2,5070,"98004",0
"7039",717000,2780,10,2780,"2.5",0,"4","2","0",23,0,2650,"98029",0
"7045",649000,2090,8,2090,"2.75",0,"2","2","0",27,3,1820,"98070",0
"7051",239999,1740,7,1140,"2.75",600,"3","1","0",48,0,1550,"98003",0
"7060",780000,3640,10,3640,"2.75",0,"4","1.5","0",16,0,2670,"98027",0
"7065",1500000,3860,9,2870,"3.25",990,"4","2","0",10,1,2940,"98115",0
"7068",499950,1830,7,1430,"1",400,"3","1.5","0",89,0,1510,"98103",0
"7082",560000,2880,8,1440,"2.5",1440,"5","1","0",49,0,2010,"98006",0
"7088",263000,1570,7,1570,"1.75",0,"3","2","0",33,0,1580,"98031",0
"7091",587206,1890,8,1640,"3.5",250,"3","2","0",16,0,1680,"98103",0
"7094",309000,1450,7,1450,"2.5",0,"3","2","0",25,0,2080,"98014",0
"7111",240000,1460,7,1140,"2.25",320,"3","1","0",29,0,1490,"98023",0
"7128",1735000,4870,10,3650,"3.5",1220,"5","2.5","0",86,3,3220,"98144",0
"7130",360000,1720,7,1720,"1.5",0,"4","1","0",62,0,1430,"98125",0
"7135",305000,1590,7,1590,"1.5",0,"4","1","0",49,3,2280,"98022",0
"7148",605000,1270,8,1270,"2",0,"2","1.5","0",94,0,1870,"98122",0
"7150",725000,2480,8,2480,"3",0,"6","2","0",43,0,2220,"98007",0
"7153",394950,1090,7,1090,"2.5",0,"3","1","0",58,0,1740,"98008",0
"7160",430000,1570,7,1100,"1.75",470,"4","1","0",40,0,1580,"98052",0
"7164",482500,1330,7,1330,"2",0,"3","1","0",61,0,1580,"98125",0
"7165",305000,1140,7,1140,"1.5",0,"2","2","0",27,0,1150,"98029",0
"7177",565000,2140,7,1070,"1.75",1070,"4","1","0",67,0,1950,"98177",0
"7182",249000,1520,8,1520,"1.75",0,"3","1","0",30,0,2180,"98092",0
"7184",5e+05,1720,7,1720,"1",0,"4","1.5","0",111,0,1580,"98107",0
"7186",225000,1680,8,1680,"2.5",0,"3","2","0",21,0,1860,"98092",0
"7188",495000,1860,8,1860,"2.5",0,"3","2","0",14,0,2050,"98034",0
"7195",875000,2010,7,1210,"2",800,"3","1","0",100,0,1770,"98103",0
"7202",467500,2260,7,1130,"1.75",1130,"3","1","0",67,0,2240,"98125",0
"7205",277000,1140,7,1140,"1",0,"3","1","0",59,0,1150,"98155",0
"7206",630000,2900,7,1990,"2.25",910,"4","2","0",68,0,1850,"98125",0
"7214",304000,950,7,850,"1.5",100,"2","2","0",12,0,950,"98144",0
"7218",292500,1860,8,1860,"2.5",0,"4","2","0",21,0,1990,"98092",0
"7224",650000,3720,9,1880,"3",1840,"4","1","0",12,0,2560,"98014",0
"7225",456500,2580,9,2580,"2.5",0,"4","2","0",12,0,2410,"98038",0
"7229",506000,2040,7,1300,"2.25",740,"4","1","0",52,0,1930,"98028",0
"7230",425000,980,7,980,"1",0,"3","1.5","0",89,0,2030,"98118",0
"7231",438000,1990,7,1990,"2.5",0,"5","2","0",41,0,1990,"98034",0
"7237",1400000,4230,10,3450,"4.25",780,"5","2","0",7,0,2650,"98033",0
"7240",230000,1210,7,1210,"2",0,"5","2","0",33,0,1510,"98023",0
"7242",315000,2740,8,2740,"2.5",0,"4","1.5","0",22,2,2030,"98022",0
"7246",118125,790,6,790,"1",0,"2","1","0",71,0,810,"98168",0
"7247",212000,790,6,790,"1",0,"2","1","0",71,0,810,"98168",0
"7259",308950,1920,7,1920,"2.5",0,"4","2","0",21,2,1820,"98022",0
"7261",710000,2750,8,1630,"3",1120,"4","1","0",49,0,2440,"98177",0
"7262",175000,620,5,620,"1",0,"1","1","0",39,0,1300,"98198",0
"7263",508800,1720,8,1140,"2",580,"3","1","0",34,0,1840,"98074",0
"7266",540000,1970,7,1320,"2.5",650,"3","1","0",34,0,2030,"98146",0
"7267",415000,1740,7,1740,"1.5",0,"3","1","0",59,0,1830,"98028",0
"7270",1615000,4250,12,3020,"3.25",1230,"4","2","0",19,4,4940,"98006",0
"7272",1200000,3420,10,2410,"2.5",1010,"3","1","0",24,4,3460,"98006",0
"7281",8e+05,5480,10,5140,"4.25",340,"6","2","0",24,0,2470,"98031",0
"7282",440000,1860,8,1860,"2",0,"3","2","0",17,2,2500,"98059",0
"7284",1160000,2790,10,1930,"2.5",860,"4","2","0",15,0,2320,"98112",2000
"7289",620000,1530,7,1030,"2.25",500,"4","1","0",34,0,1710,"98027",0
"7319",305000,1260,7,1160,"2.5",100,"3","3","0",6,0,1190,"98133",0
"7325",363500,2680,8,2680,"2.5",0,"4","2","0",25,0,2400,"98031",0
"7327",275000,1320,7,1320,"1",0,"3","1","0",60,0,1320,"98155",0
"7333",280000,1100,6,840,"1",260,"3","1","0",67,0,1280,"98103",0
"7337",379900,2800,7,2800,"3.5",0,"5","2","0",20,0,2190,"98106",0
"7341",565000,2170,7,2170,"1",0,"4","1","0",54,0,1270,"98033",0
"7350",5e+05,2050,8,2050,"2",0,"3","1","0",28,0,1980,"98052",0
"7354",304000,1670,8,1670,"2.5",0,"3","2","0",13,0,1920,"98042",0
"7355",279900,1400,6,1400,"1",0,"3","1","0",53,0,1430,"98034",0
"7360",384000,3220,9,3220,"2.75",0,"5","2","0",16,0,2876,"98001",0
"7365",749950,3340,10,3340,"2.5",0,"4","2","0",10,0,3730,"98053",0
"7369",650000,2840,10,2840,"2.5",0,"4","2","0",25,0,2540,"98074",0
"7381",1070000,2320,8,2040,"1.75",280,"3","2","0",76,3,3110,"98199",0
"7388",1775000,3730,11,3730,"3.25",0,"4","3","0",30,2,3730,"98109",0
"7390",292500,2095,7,2095,"2.5",0,"3","2","0",7,0,1805,"98002",0
"7393",584999,2050,7,1300,"2.75",750,"4","1","0",48,0,2960,"98075",0
"7395",987500,3270,10,2000,"2.25",1270,"4","1","0",41,0,4100,"98040",0
"7399",695000,2620,9,2620,"2.5",0,"3","2","0",17,0,2620,"98077",0
"7400",360000,1750,7,1220,"1.75",530,"4","1","0",38,0,1840,"98059",0
"7404",269000,1530,7,1530,"1.75",0,"3","1","0",29,0,1610,"98038",0
"7406",564000,2870,8,2870,"2.5",0,"4","2","0",11,0,2770,"98065",0
"7407",425000,2540,9,2540,"2.5",0,"3","2","0",16,0,2380,"98059",0
"7411",360000,1810,7,1030,"1.75",780,"3","1","0",56,0,1950,"98146",0
"7414",294000,2930,8,2930,"2",0,"4","1.5","0",50,0,1960,"98092",0
"7421",275500,720,6,720,"1",0,"2","1","0",64,0,1690,"98133",0
"7423",250000,1250,7,1250,"1",0,"3","1","0",55,0,1440,"98059",0
"7424",935100,3200,8,2700,"3.5",500,"4","1","0",35,0,1640,"98005",0
"7425",245000,990,6,990,"1",0,"3","1","0",56,0,1216,"98002",0
"7426",670000,2850,9,2850,"2.5",0,"4","2","0",26,0,2480,"98056",0
"7427",1393000,4240,10,3500,"3.5",740,"3","2","0",21,0,3120,"98040",0
"7431",583000,1840,9,1840,"2.5",0,"4","2","0",10,0,2120,"98052",0
"7434",1600000,4050,10,3020,"3.5",1030,"5","2","0",10,3,3880,"98040",2005
"7443",550000,2120,8,1590,"2.25",530,"3","1","0",31,0,2120,"98074",0
"7446",665000,2190,9,2190,"2.5",0,"3","2","0",28,0,2470,"98074",0
"7447",277000,1960,7,1170,"3",790,"4","1","0",14,0,1960,"98106",0
"7451",597000,2340,9,2340,"2.5",0,"4","2","0",11,0,1920,"98125",0
"7463",245000,1120,6,720,"1",400,"2","1","0",111,1,2160,"98118",0
"7465",650000,2400,9,2400,"2.5",0,"4","2","0",25,0,2330,"98029",0
"7475",460000,1370,7,970,"1.75",400,"3","1","0",43,0,1650,"98052",0
"7477",1025000,2050,8,1950,"1",100,"3","2","0",93,0,2220,"98112",0
"7479",260656,1620,6,1620,"1",0,"3","1","0",46,0,1260,"98038",0
"7482",296500,2170,8,1380,"2.75",790,"3","1","0",37,0,2170,"98032",0
"7485",330000,1920,7,1920,"3",0,"4","1","0",53,0,1530,"98168",0
"7488",692500,2420,9,2420,"2.5",0,"3","2","0",18,0,2780,"98077",0
"7492",365000,2080,7,1220,"1.75",860,"3","1","0",60,0,1770,"98166",0
"7495",841000,3080,9,3080,"2.5",0,"4","2","0",34,0,2920,"98007",0
"7501",614905,2410,8,2410,"2.5",0,"3","2","0",24,0,1940,"98125",0
"7504",549000,1500,7,1500,"1",0,"5","2","0",86,0,1350,"98117",0
"7509",676101,2270,8,1290,"1.5",980,"4","1","0",61,0,2120,"98115",0
"7521",229950,1160,7,1160,"1.5",0,"2","2","0",43,0,1160,"98034",0
"7525",579000,2480,8,1520,"1.5",960,"4","1","0",60,0,1810,"98136",0
"7526",380500,1270,8,1270,"2",0,"3","3","0",12,0,1180,"98103",0
"7531",935000,1220,7,1220,"2",0,"4","2","0",112,0,1220,"98122",0
"7532",255000,2163,7,2163,"2.5",0,"4","2","0",9,0,1760,"98001",0
"7539",160000,1010,6,1010,"1.75",0,"3","1","0",65,0,750,"98106",0
"7543",1050000,2650,9,2250,"1.75",400,"3","2","0",31,0,1440,"98112",0
"7547",317000,1390,7,1390,"1.5",0,"3","1","0",41,0,1470,"98019",0
"7551",1485000,3730,10,2810,"3.25",920,"4","2","0",9,0,2490,"98033",0
"7554",310000,1780,8,1480,"2.25",300,"4","1","0",49,0,1780,"98032",0
"7556",320000,2000,7,2000,"2.25",0,"4","2","0",48,1,2170,"98023",0
"7558",578000,1500,7,1120,"1",380,"3","1","0",77,0,1440,"98117",0
"7561",679000,3680,10,3680,"2.5",0,"4","2","0",9,0,3310,"98038",0
"7563",563000,1730,8,1270,"1.5",460,"3","2","0",60,0,1810,"98125",0
"7573",3e+05,2500,8,2500,"2.5",0,"4","2","0",12,0,2690,"98042",0
"7579",1700000,4330,11,3230,"3.5",1100,"4","2","0",27,0,3840,"98040",0
"7585",205000,1290,7,1290,"1",0,"3","1","0",39,0,1690,"98023",0
"7594",460000,1910,7,1010,"2",900,"5","1","0",52,0,1700,"98007",0
"7596",3e+05,1470,7,1470,"2",0,"3","1","0",54,0,1720,"98042",0
"7600",410000,1580,7,1580,"2",0,"4","1","0",62,0,1580,"98033",0
"7601",245000,1370,7,1370,"1",0,"3","1","0",60,0,1370,"98146",0
"7602",482000,3010,8,1560,"2.75",1450,"4","1","0",42,0,2110,"98034",0
"7604",475000,1330,7,1330,"1.75",0,"3","1","0",32,0,1510,"98052",0
"7607",785000,1260,6,1080,"0.75",180,"2","1.5","0",73,2,2660,"98033",0
"7610",560000,2790,8,1700,"1.5",1090,"3","1","0",60,2,2410,"98125",0
"7611",449000,1270,7,1270,"1.75",0,"3","1.5","0",112,0,1490,"98144",0
"7616",285000,1100,7,780,"1.75",320,"3","2","0",7,0,1170,"98106",0
"7620",377000,950,6,950,"1",0,"1","1.5","0",86,0,1400,"98115",0
"7621",550000,1420,7,820,"1",600,"2","1","0",91,0,1420,"98107",0
"7626",865000,1470,8,1470,"1",0,"2","1.5","0",103,0,1760,"98119",0
"7632",380000,2500,8,1300,"2.5",1200,"4","1","0",51,2,2500,"98003",0
"7637",190000,780,5,780,"0.75",0,"1","1","0",70,0,1750,"98058",0
"7643",253000,1030,7,1030,"1",0,"3","1","0",18,0,1160,"98056",1997
"7646",492000,950,7,950,"1",0,"2","1","0",73,0,1440,"98115",0
"7650",575000,2730,8,1530,"2.75",1200,"4","1","0",36,0,2310,"98072",0
"7657",960000,2010,9,1450,"2.5",560,"3","1","0",60,0,2380,"98102",0
"7661",435000,1500,7,1500,"1.75",0,"3","1","0",18,0,1970,"98034",0
"7669",1465000,4230,8,2360,"4.5",1870,"6","2","0",99,3,3450,"98119",0
"7679",299900,1730,9,1730,"1.75",0,"3","1","0",27,0,2120,"98042",0
"7683",345000,960,6,780,"1",180,"2","1","0",111,0,1400,"98144",0
"7684",6e+05,1460,7,730,"2",730,"3","1","0",94,0,1780,"98105",0
"7687",566000,2170,8,2170,"2.25",0,"4","2","0",28,0,1850,"98074",0
"7696",394000,2550,7,2550,"2.5",0,"3","2","0",11,0,2640,"98038",0
"7697",762000,2130,7,2130,"2",0,"4","1.5","0",76,0,1490,"98033",0
"7699",485000,3340,9,2420,"2.5",920,"3","2","0",21,0,2760,"98022",0
"7700",189900,800,6,800,"1",0,"2","1","0",60,0,1100,"98056",0
"7708",5e+05,2040,7,1280,"1.5",760,"3","1","0",65,0,1970,"98117",0
"7712",815000,2415,9,2415,"2.5",0,"3","2","0",34,1,2660,"98033",0
"7713",775000,3750,10,3750,"2.75",0,"5","2","0",10,4,3120,"98038",0
"7715",458000,990,6,990,"1.75",0,"2","1","0",73,0,840,"98125",0
"7724",499000,2400,7,1400,"1.75",1000,"6","1.5","0",40,0,1980,"98155",0
"7730",340000,1250,7,980,"2",270,"2","2","0",19,0,1270,"98136",0
"7736",324950,1150,7,1150,"1",0,"2","1","0",69,0,1390,"98168",0
"7742",530000,1440,8,1440,"1",0,"3","1","0",64,0,2430,"98177",0
"7743",305000,2230,7,2230,"2.5",0,"4","2","0",12,0,2230,"98092",0
"7757",375000,790,6,790,"1",0,"2","1","0",65,0,1250,"98136",0
"7775",440000,3080,9,3080,"2.5",0,"4","2","0",22,0,2740,"98042",0
"7778",585000,1700,9,1320,"2.5",380,"3","2","0",13,2,1710,"98119",0
"7782",430000,3000,9,3000,"2.5",0,"4","2","0",14,0,3000,"98031",0
"7795",580000,2720,7,1530,"2.5",1190,"5","1.5","0",76,0,1210,"98117",0
"7799",488000,2500,7,1800,"2.25",700,"4","1","0",37,0,2500,"98034",0
"7813",280000,1740,7,1240,"1.75",500,"3","1","0",37,0,1980,"98023",0
"7817",685900,2290,8,2290,"2.5",0,"3","1","0",43,0,1770,"98117",0
"7818",160000,1610,7,1610,"1.75",0,"3","1","0",51,0,1450,"98001",0
"7828",685000,2650,9,2330,"2.5",320,"4","1","0",61,2,3020,"98177",0
"7831",659000,3190,8,2210,"2.5",980,"4","1","0",69,0,1100,"98125",0
"7835",575000,2990,9,1800,"2.5",1190,"5","1","0",43,2,2800,"98177",0
"7837",299950,1170,6,1170,"1",0,"4","1","0",62,0,1100,"98056",0
"7848",120000,1150,6,1150,"1",0,"3","1","0",72,0,1492,"98030",0
"7852",335000,1070,7,1070,"1",0,"2","1","0",64,0,1680,"98133",0
"7860",570000,2010,8,1330,"2.25",680,"3","1","0",40,0,2080,"98052",0
"7861",826600,3230,7,1750,"3.25",1480,"4","1.5","0",99,0,1730,"98105",0
"7869",1150000,4540,11,4200,"3.5",340,"4","2","0",17,0,3990,"98006",0
"7871",680000,2500,8,2500,"2.75",0,"4","2","0",5,0,2500,"98053",0
"7873",942000,3160,8,2310,"2.75",850,"4","2","0",76,3,3130,"98125",0
"7876",354901,1490,8,1490,"2.5",0,"3","3","0",11,0,1364,"98125",0
"7881",150000,790,6,790,"1",0,"2","1","0",71,0,850,"98058",0
"7886",713500,1720,8,1720,"2",0,"3","2","0",23,0,1720,"98112",1992
"7889",425000,1500,7,1060,"2",440,"3","1","0",34,0,1550,"98027",0
"7897",2e+05,1350,7,1350,"1",0,"4","1","0",49,0,1320,"98055",0
"7904",475000,1470,7,1470,"1",0,"3","1","0",52,0,1300,"98034",0
"7907",625000,2330,8,2330,"2.5",0,"3","2","0",12,0,1980,"98116",0
"7908",3200000,7100,13,5240,"5",1860,"6","2.5","0",13,0,3130,"98199",2002
"7913",435000,1780,7,1780,"2.25",0,"4","2","0",13,0,1670,"98072",0
"7922",635000,3050,8,3050,"2.5",0,"4","2","0",26,0,2580,"98029",0
"7923",305000,1160,7,1160,"1",0,"3","1","0",47,0,1160,"98077",0
"7926",537000,1580,7,790,"1.75",790,"4","1","0",105,0,1190,"98117",0
"7928",659000,2350,8,2350,"2",0,"4","2","0",38,0,1640,"98005",0
"7930",782500,2930,9,2930,"2.5",0,"4","2","0",10,0,2600,"98074",0
"7936",535000,2720,9,2720,"1.75",0,"3","1.5","0",27,0,2560,"98014",0
"7937",520000,1360,7,1360,"1",0,"2","1","0",83,0,2830,"98034",0
"7938",369950,1520,6,800,"2",720,"3","1","0",72,0,1430,"98106",0
"7939",545000,2290,8,2290,"2.25",0,"3","2","0",34,0,1660,"98075",0
"7947",441500,1010,7,1010,"1.75",0,"2","1.5","0",96,0,1470,"98105",0
"7948",251000,1650,7,1650,"2",0,"3","1","0",26,0,1510,"98038",0
"7950",332000,960,7,760,"1",200,"1","1","0",107,0,1620,"98112",0
"7958",293000,1690,7,1690,"2.5",0,"3","2","0",12,0,2610,"98038",0
"7965",620000,2680,9,2680,"2.5",0,"4","2","0",26,0,2810,"98029",0
"7967",355500,1120,7,1120,"1",0,"3","1","0",53,0,1210,"98034",0
"7968",687500,1040,6,1040,"1",0,"2","1","0",60,0,1640,"98033",0
"7975",285000,1800,7,1800,"2.5",0,"4","2","0",21,0,1970,"98022",0
"7981",895000,1700,8,1260,"1.75",440,"2","1","0",65,1,2200,"98199",0
"7982",160000,860,6,860,"1",0,"3","1","0",52,0,1660,"98030",0
"7983",520000,910,7,910,"1",0,"2","1","0",91,0,1050,"98107",0
"7986",980000,2190,8,2190,"2",0,"4","2.5","0",105,0,2190,"98103",0
"7987",1290000,3430,9,3430,"2.5",0,"4","2","0",1,0,1530,"98033",0
"7995",305000,2320,7,2320,"2.5",0,"4","2","0",8,0,2230,"98042",0
"7999",249950,1450,7,1450,"1.5",0,"3","1","0",54,0,1270,"98198",0
"8001",355200,1120,7,1120,"1",0,"3","1","0",61,0,1410,"98146",0
"8002",425000,1970,7,1680,"1.5",290,"3","1","0",60,0,2200,"98155",0
"8005",335000,1940,8,1940,"2.5",0,"3","2","0",11,0,2070,"98058",0
"8018",275000,1230,7,1230,"1",0,"3","1","0",42,0,1550,"98070",0
"8023",425000,2400,8,2400,"2.5",0,"4","2","0",14,0,2460,"98038",0
"8028",480000,1170,6,690,"1.75",480,"2","1","0",91,0,1240,"98117",0
"8031",920000,3820,9,2830,"4.5",990,"5","2","0",15,3,1750,"98116",0
"8035",333000,2100,8,2100,"2.5",0,"4","2","0",41,0,2060,"98058",0
"8041",440000,1830,7,1830,"2.5",0,"3","2.5","0",61,0,1340,"98155",0
"8047",278000,2170,7,1100,"1.75",1070,"5","1","0",53,0,1810,"98003",0
"8048",1195000,2350,9,1560,"3",790,"3","2","0",14,0,2000,"98112",0
"8052",590000,3480,8,3480,"3",0,"5","2","0",3,0,2800,"98059",0
"8055",202200,1330,8,1330,"1.75",0,"2","1","0",36,0,1220,"98198",0
"8058",550000,1270,5,1270,"1",0,"2","1","0",107,0,1870,"98042",0
"8060",760000,2590,9,2590,"2.25",0,"4","2","0",36,0,2620,"98006",0
"8064",260000,2320,7,1270,"2.25",1050,"5","1","0",48,0,1760,"98001",0
"8065",417000,1190,7,1190,"1",0,"2","1.5","0",87,0,1920,"98117",0
"8068",825000,2050,8,2050,"1.75",0,"2","1.5","0",36,2,1940,"98119",0
"8083",710000,2710,8,1690,"2.75",1020,"4","1.5","0",20,0,2110,"98075",0
"8086",537000,1990,8,1990,"2.5",0,"4","2","0",3,0,1990,"98034",0
"8088",154200,1310,6,910,"1",400,"4","1","0",67,0,1310,"98146",0
"8092",315000,1120,7,1120,"1",0,"2","1","0",73,0,1320,"98155",0
"8099",640000,2460,8,1560,"2.5",900,"4","1","0",50,0,1830,"98177",0
"8109",395000,1960,7,980,"2",980,"2","1","0",65,0,1240,"98108",0
"8112",435000,1730,8,1730,"2.5",0,"3","2","0",24,0,1750,"98045",0
"8113",299950,1570,7,1570,"2.5",0,"3","2","0",10,0,1970,"98019",0
"8117",499000,1220,7,920,"1",300,"2","1","0",89,0,1270,"98117",0
"8119",320600,1220,6,720,"2",500,"3","1","0",1,0,1640,"98166",2014
"8123",544800,3190,9,3190,"2.75",0,"5","2","0",11,0,3100,"98058",0
"8127",259950,1010,7,1010,"2",0,"3","1","0",31,0,1540,"98031",0
"8128",255000,1760,7,1140,"2.75",620,"4","1","0",44,0,1800,"98023",0
"8131",344950,1470,6,1470,"2",0,"3","1","0",83,0,1660,"98133",0
"8134",170000,480,5,480,"1",0,"1","1","0",93,0,890,"98065",0
"8137",1511250,4010,11,2600,"2.5",1410,"3","1","0",32,3,4010,"98006",0
"8138",345000,2340,7,1280,"2.5",1060,"3","1","0",22,0,2340,"98188",0
"8166",655100,1220,7,1220,"1",0,"1","1","0",93,0,1970,"98115",0
"8170",630000,1050,7,1050,"1",0,"2","1","0",56,0,2400,"98040",0
"8171",470500,2070,7,1720,"2.25",350,"4","1","0",57,0,1690,"98028",0
"8182",416000,1270,7,1270,"1.75",0,"2","1.5","0",83,0,1480,"98133",0
"8189",165000,1020,6,1020,"1.5",0,"3","1","0",56,0,1320,"98056",0
"8194",339950,1330,6,720,"1.75",610,"3","1","0",34,0,1770,"98168",0
"8199",610000,2040,7,1100,"2.75",940,"6","1","0",54,2,2230,"98008",0
"8201",170000,1920,7,1220,"1",700,"4","1","0",49,0,1490,"98188",0
"8210",621500,2570,8,2570,"1.75",0,"3","2","0",31,0,2990,"98075",0
"8215",320000,1820,7,1150,"1.75",670,"4","1","0",53,0,1610,"98058",0
"8224",754000,2350,8,1510,"1.75",840,"5","1","0",47,0,2220,"98008",0
"8226",443600,1430,8,1430,"2.5",0,"3","3","0",12,0,1310,"98117",0
"8231",613000,1350,7,1350,"2.5",0,"3","2","0",24,0,1900,"98122",0
"8232",480000,1470,8,1470,"2",0,"3","1","0",59,0,1480,"98125",0
"8233",619500,1680,7,1680,"1.5",0,"6","1.5","0",104,0,1890,"98033",0
"8239",585000,2230,8,1260,"1.5",970,"3","1","0",47,1,2120,"98136",0
"8240",220000,1180,7,1180,"1",0,"3","1.5","0",69,0,1470,"98155",0
"8241",580000,2500,7,1400,"2.5",1100,"5","1","0",52,0,2820,"98007",0
"8252",228950,1200,7,1200,"1.75",0,"3","1","0",47,0,1200,"98023",0
"8256",370000,1290,7,1290,"1.75",0,"3","1","0",31,0,1770,"98072",0
"8257",320000,1140,6,1140,"1",0,"2","1.5","0",104,0,1190,"98126",0
"8259",787888,2580,9,2580,"2.25",0,"4","2","0",38,0,2690,"98040",0
"8261",602000,1470,7,970,"1",500,"2","1","0",74,0,1950,"98105",0
"8269",425000,1530,8,1530,"1.75",0,"3","1","0",57,0,1660,"98133",0
"8279",453000,1430,7,1430,"1.75",0,"3","1","0",60,0,2140,"98006",0
"8281",359950,2540,8,2540,"2.75",0,"3","2","0",24,0,2260,"98092",0
"8295",605000,2885,8,2885,"3.25",0,"4","2","0",31,0,1910,"98027",0
"8296",220000,1980,8,1980,"2.5",0,"3","2","0",25,0,2130,"98092",0
"8298",620000,2980,9,2980,"2.5",0,"4","2","0",14,0,2530,"98045",0
"8299",602000,3290,8,3290,"1.75",0,"5","1.5","0",42,0,2210,"98052",0
"8300",575000,1580,7,1180,"1.75",400,"3","1","0",64,0,2150,"98118",0
"8304",623000,2390,8,1450,"2.75",940,"3","1","0",42,0,2390,"98034",0
"8305",256500,1320,7,1320,"2",0,"3","1","0",22,0,1600,"98042",0
"8311",225000,1560,5,780,"2.5",780,"2","1","0",68,0,1010,"98055",0
"8314",474900,1630,7,1630,"1",0,"3","1.5","0",67,0,1170,"98146",0
"8320",5e+05,1640,7,1640,"1.75",0,"3","1","0",26,0,2280,"98014",0
"8321",689000,2200,8,1500,"1.75",700,"3","1","0",37,0,2410,"98006",0
"8328",516000,2210,8,1170,"2.75",1040,"4","1","0",18,0,2210,"98074",0
"8329",1218000,3670,10,3670,"2.75",0,"4","2","0",29,3,3370,"98006",0
"8336",262000,1700,8,1700,"2.5",0,"3","2","0",18,0,1720,"98092",0
"8337",5e+05,1220,7,1220,"1.75",0,"3","1","0",51,0,1580,"98008",0
"8348",756000,2160,7,1080,"2.25",1080,"4","1","0",68,0,1850,"98119",0
"8349",319000,2510,8,1610,"2.5",900,"4","1","0",37,0,2030,"98032",0
"8351",330000,1129,7,1129,"1",0,"2","1","0",62,0,1300,"98106",0
"8353",532000,2360,7,1560,"1",800,"3","1","0",51,0,1690,"98116",0
"8359",415000,910,7,910,"1",0,"2","1","0",111,0,1160,"98117",0
"8360",459000,2360,6,1180,"2",1180,"4","1","0",90,0,1340,"98126",0
"8361",354000,1130,7,1130,"1",0,"3","1","0",50,0,1410,"98034",0
"8362",587000,2150,8,2150,"2.5",0,"3","2","0",20,0,2150,"98033",0
"8365",414500,1050,7,840,"1",210,"3","1","0",74,0,1180,"98115",0
"8367",262500,1610,7,1610,"1.5",0,"3","1","0",54,0,1410,"98022",0
"8372",435000,1890,7,1230,"2.25",660,"3","1","0",42,0,1970,"98125",0
